node1, node2, dist, visibility, sound, transitability, lockable, flow
228.1,182.1,14.142135623730951,0.33,0.33,0,0,30
228.1,183.1,18.027756377319946,0.33,0,0,0,30
228.1,201.1,15.811388300841896,0.33,0,0,0,30
228.1,202.1,11.180339887498949,0.66,0.33,0,0,30
228.1,203.1,7.0710678118654755,0.66,0.66,1,0,30
228.1,204.1,5.0,0.99,0.66,1,0,30
228.1,205.1,7.0710678118654755,0.66,0.66,1,0,30
228.1,206.1,11.180339887498949,0.66,0.33,0,0,30
228.1,207.1,15.811388300841896,0.33,0,0,0,30
228.1,224.1,20.0,0.33,0,0,0,30
228.1,225.1,15.0,0.33,0.33,0,0,30
228.1,226.1,10.0,0.66,0.33,0,0,30
228.1,227.1,5.0,0.99,0.66,1,0,30
228.1,229.1,5.0,0.99,0.66,1,0,30
228.1,230.1,10.0,0.66,0.33,0,0,30
228.1,231.1,15.0,0.33,0.33,0,0,30
228.1,232.1,20.0,0.33,0,0,0,30
228.1,249.1,15.811388300841896,0.33,0,0,0,30
228.1,250.1,11.180339887498949,0.66,0.33,0,0,30
228.1,251.1,7.0710678118654755,0.66,0.66,1,0,30
228.1,252.1,5.0,0.99,0.66,1,0,30
228.1,253.1,7.0710678118654755,0.66,0.66,1,0,30
228.1,254.1,11.180339887498949,0.66,0.33,0,0,30
228.1,255.1,15.811388300841896,0.33,0,0,0,30
228.1,273.1,18.027756377319946,0.33,0,0,0,30
228.1,274.1,14.142135623730951,0.33,0.33,0,0,30
228.1,275.1,11.180339887498949,0.66,0.33,0,0,30
228.1,276.1,10.0,0.66,0.33,0,0,30
228.1,277.1,11.180339887498949,0.66,0.33,0,0,30
228.1,278.1,14.142135623730951,0.33,0.33,0,0,30
228.1,279.1,18.027756377319946,0.33,0,0,0,30
228.1,298.1,18.027756377319946,0.33,0,0,0,30
228.1,299.1,15.811388300841896,0.33,0,0,0,30
228.1,300.1,15.0,0.33,0.33,0,0,30
228.1,301.1,15.811388300841896,0.33,0,0,0,30
228.1,302.1,18.027756377319946,0.33,0,0,0,30
228.1,324.1,20.0,0.33,0,0,0,30
229.1,133.1,20.0,0.33,0,0,0,30
229.1,155.1,18.027756377319946,0.33,0,0,0,30
229.1,156.1,15.811388300841896,0.33,0,0,0,30
229.1,157.1,15.0,0.33,0.33,0,0,30
229.1,158.1,15.811388300841896,0.33,0,0,0,30
229.1,159.1,18.027756377319946,0.33,0,0,0,30
229.1,178.1,18.027756377319946,0.33,0,0,0,30
229.1,179.1,14.142135623730951,0.33,0.33,0,0,30
229.1,180.1,11.180339887498949,0.66,0.33,0,0,30
229.1,181.1,10.0,0.66,0.33,0,0,30
229.1,182.1,11.180339887498949,0.66,0.33,0,0,30
229.1,183.1,14.142135623730951,0.33,0.33,0,0,30
229.1,184.1,18.027756377319946,0.33,0,0,0,30
229.1,202.1,15.811388300841896,0.33,0,0,0,30
229.1,203.1,11.180339887498949,0.66,0.33,0,0,30
229.1,204.1,7.0710678118654755,0.66,0.66,1,0,30
229.1,205.1,5.0,0.99,0.66,1,0,30
229.1,206.1,7.0710678118654755,0.66,0.66,1,0,30
229.1,207.1,11.180339887498949,0.66,0.33,0,0,30
229.1,208.1,15.811388300841896,0.33,0,0,0,30
229.1,225.1,20.0,0.33,0,0,0,30
229.1,226.1,15.0,0.33,0.33,0,0,30
229.1,227.1,10.0,0.66,0.33,0,0,30
229.1,228.1,5.0,0.99,0.66,1,0,30
229.1,230.1,5.0,0.99,0.66,1,0,30
229.1,231.1,10.0,0.66,0.33,0,0,30
229.1,232.1,15.0,0.33,0.33,0,0,30
229.1,233.1,20.0,0.33,0,0,0,30
229.1,250.1,15.811388300841896,0.33,0,0,0,30
229.1,251.1,11.180339887498949,0.66,0.33,0,0,30
229.1,252.1,7.0710678118654755,0.66,0.66,1,0,30
229.1,253.1,5.0,0.99,0.66,1,0,30
229.1,254.1,7.0710678118654755,0.66,0.66,1,0,30
229.1,255.1,11.180339887498949,0.66,0.33,0,0,30
229.1,256.1,15.811388300841896,0.33,0,0,0,30
229.1,274.1,18.027756377319946,0.33,0,0,0,30
229.1,275.1,14.142135623730951,0.33,0.33,0,0,30
229.1,276.1,11.180339887498949,0.66,0.33,0,0,30
229.1,277.1,10.0,0.66,0.33,0,0,30
229.1,278.1,11.180339887498949,0.66,0.33,0,0,30
229.1,279.1,14.142135623730951,0.33,0.33,0,0,30
229.1,280.1,18.027756377319946,0.33,0,0,0,30
229.1,299.1,18.027756377319946,0.33,0,0,0,30
229.1,300.1,15.811388300841896,0.33,0,0,0,30
229.1,301.1,15.0,0.33,0.33,0,0,30
229.1,302.1,15.811388300841896,0.33,0,0,0,30
229.1,303.1,18.027756377319946,0.33,0,0,0,30
229.1,325.1,20.0,0.33,0,0,0,30
230.1,134.1,20.0,0.33,0,0,0,30
230.1,156.1,18.027756377319946,0.33,0,0,0,30
230.1,157.1,15.811388300841896,0.33,0,0,0,30
230.1,158.1,15.0,0.33,0.33,0,0,30
230.1,159.1,15.811388300841896,0.33,0,0,0,30
230.1,160.1,18.027756377319946,0.33,0,0,0,30
230.1,179.1,18.027756377319946,0.33,0,0,0,30
230.1,180.1,14.142135623730951,0.33,0.33,0,0,30
230.1,181.1,11.180339887498949,0.66,0.33,0,0,30
230.1,182.1,10.0,0.66,0.33,0,0,30
230.1,183.1,11.180339887498949,0.66,0.33,0,0,30
230.1,184.1,14.142135623730951,0.33,0.33,0,0,30
230.1,185.1,18.027756377319946,0.33,0,0,0,30
230.1,203.1,15.811388300841896,0.33,0,0,0,30
230.1,204.1,11.180339887498949,0.66,0.33,0,0,30
230.1,205.1,7.0710678118654755,0.66,0.66,1,0,30
230.1,206.1,5.0,0.99,0.66,1,0,30
230.1,207.1,7.0710678118654755,0.66,0.66,1,0,30
230.1,208.1,11.180339887498949,0.66,0.33,0,0,30
230.1,209.1,15.811388300841896,0.33,0,0,0,30
230.1,226.1,20.0,0.33,0,0,0,30
230.1,227.1,15.0,0.33,0.33,0,0,30
230.1,228.1,10.0,0.66,0.33,0,0,30
230.1,229.1,5.0,0.99,0.66,1,0,30
230.1,231.1,5.0,0.99,0.66,1,0,30
230.1,232.1,10.0,0.66,0.33,0,0,30
230.1,233.1,15.0,0.33,0.33,0,0,30
230.1,234.1,20.0,0.33,0,0,0,30
230.1,251.1,15.811388300841896,0.33,0,0,0,30
230.1,252.1,11.180339887498949,0.66,0.33,0,0,30
230.1,253.1,7.0710678118654755,0.66,0.66,1,0,30
230.1,254.1,5.0,0.99,0.66,1,0,30
230.1,255.1,7.0710678118654755,0.66,0.66,1,0,30
230.1,256.1,11.180339887498949,0.66,0.33,0,0,30
230.1,257.1,15.811388300841896,0.33,0,0,0,30
230.1,275.1,18.027756377319946,0.33,0,0,0,30
230.1,276.1,14.142135623730951,0.33,0.33,0,0,30
230.1,277.1,11.180339887498949,0.66,0.33,0,0,30
230.1,278.1,10.0,0.66,0.33,0,0,30
230.1,279.1,11.180339887498949,0.66,0.33,0,0,30
230.1,280.1,14.142135623730951,0.33,0.33,0,0,30
230.1,281.1,18.027756377319946,0.33,0,0,0,30
230.1,300.1,18.027756377319946,0.33,0,0,0,30
230.1,301.1,15.811388300841896,0.33,0,0,0,30
230.1,302.1,15.0,0.33,0.33,0,0,30
230.1,303.1,15.811388300841896,0.33,0,0,0,30
230.1,304.1,18.027756377319946,0.33,0,0,0,30
230.1,326.1,20.0,0.33,0,0,0,30
231.1,135.1,20.0,0.33,0,0,0,30
231.1,157.1,18.027756377319946,0.33,0,0,0,30
231.1,158.1,15.811388300841896,0.33,0,0,0,30
231.1,159.1,15.0,0.33,0.33,0,0,30
231.1,160.1,15.811388300841896,0.33,0,0,0,30
231.1,161.1,18.027756377319946,0.33,0,0,0,30
231.1,180.1,18.027756377319946,0.33,0,0,0,30
231.1,181.1,14.142135623730951,0.33,0.33,0,0,30
231.1,182.1,11.180339887498949,0.66,0.33,0,0,30
231.1,183.1,10.0,0.66,0.33,0,0,30
231.1,184.1,11.180339887498949,0.66,0.33,0,0,30
231.1,185.1,14.142135623730951,0.33,0.33,0,0,30
231.1,186.1,18.027756377319946,0.33,0,0,0,30
231.1,204.1,15.811388300841896,0.33,0,0,0,30
231.1,205.1,11.180339887498949,0.66,0.33,0,0,30
231.1,206.1,7.0710678118654755,0.66,0.66,1,0,30
231.1,207.1,5.0,0.99,0.66,1,0,30
231.1,208.1,7.0710678118654755,0.66,0.66,1,0,30
231.1,209.1,11.180339887498949,0.66,0.33,0,0,30
231.1,210.1,15.811388300841896,0.33,0,0,0,30
231.1,227.1,20.0,0.33,0,0,0,30
231.1,228.1,15.0,0.33,0.33,0,0,30
231.1,229.1,10.0,0.66,0.33,0,0,30
231.1,230.1,5.0,0.99,0.66,1,0,30
231.1,232.1,5.0,0.99,0.66,1,0,30
231.1,233.1,10.0,0.66,0.33,0,0,30
231.1,234.1,15.0,0.33,0.33,0,0,30
231.1,235.1,20.0,0.33,0,0,0,30
231.1,252.1,15.811388300841896,0.33,0,0,0,30
231.1,253.1,11.180339887498949,0.66,0.33,0,0,30
231.1,254.1,7.0710678118654755,0.66,0.66,1,0,30
231.1,255.1,5.0,0.99,0.66,1,0,30
231.1,256.1,7.0710678118654755,0.66,0.66,1,0,30
231.1,257.1,11.180339887498949,0.66,0.33,0,0,30
231.1,258.1,15.811388300841896,0.33,0,0,0,30
231.1,276.1,18.027756377319946,0.33,0,0,0,30
231.1,277.1,14.142135623730951,0.33,0.33,0,0,30
231.1,278.1,11.180339887498949,0.66,0.33,0,0,30
231.1,279.1,10.0,0.66,0.33,0,0,30
231.1,280.1,11.180339887498949,0.66,0.33,0,0,30
231.1,281.1,14.142135623730951,0.33,0.33,0,0,30
231.1,282.1,18.027756377319946,0.33,0,0,0,30
231.1,301.1,18.027756377319946,0.33,0,0,0,30
231.1,302.1,15.811388300841896,0.33,0,0,0,30
231.1,303.1,15.0,0.33,0.33,0,0,30
231.1,304.1,15.811388300841896,0.33,0,0,0,30
231.1,305.1,18.027756377319946,0.33,0,0,0,30
231.1,327.1,20.0,0.33,0,0,0,30
232.1,136.1,20.0,0.33,0,0,0,30
232.1,158.1,18.027756377319946,0.33,0,0,0,30
232.1,159.1,15.811388300841896,0.33,0,0,0,30
232.1,160.1,15.0,0.33,0.33,0,0,30
232.1,161.1,15.811388300841896,0.33,0,0,0,30
232.1,162.1,18.027756377319946,0.33,0,0,0,30
232.1,181.1,18.027756377319946,0.33,0,0,0,30
232.1,182.1,14.142135623730951,0.33,0.33,0,0,30
232.1,183.1,11.180339887498949,0.66,0.33,0,0,30
232.1,184.1,10.0,0.66,0.33,0,0,30
232.1,185.1,11.180339887498949,0.66,0.33,0,0,30
232.1,186.1,14.142135623730951,0.33,0.33,0,0,30
232.1,187.1,18.027756377319946,0.33,0,0,0,30
232.1,205.1,15.811388300841896,0.33,0,0,0,30
232.1,206.1,11.180339887498949,0.66,0.33,0,0,30
232.1,207.1,7.0710678118654755,0.66,0.66,1,0,30
232.1,208.1,5.0,0.99,0.66,1,0,30
232.1,209.1,7.0710678118654755,0.66,0.66,1,0,30
232.1,210.1,11.180339887498949,0.66,0.33,0,0,30
232.1,211.1,15.811388300841896,0.33,0,0,0,30
232.1,228.1,20.0,0.33,0,0,0,30
232.1,229.1,15.0,0.33,0.33,0,0,30
232.1,230.1,10.0,0.66,0.33,0,0,30
232.1,231.1,5.0,0.99,0.66,1,0,30
232.1,233.1,5.0,0.99,0.66,1,0,30
232.1,234.1,10.0,0.66,0.33,0,0,30
232.1,235.1,15.0,0.33,0.33,0,0,30
232.1,236.1,20.0,0.33,0,0,0,30
232.1,253.1,15.811388300841896,0.33,0,0,0,30
232.1,254.1,11.180339887498949,0.66,0.33,0,0,30
232.1,255.1,7.0710678118654755,0.66,0.66,1,0,30
232.1,256.1,5.0,0.99,0.66,1,0,30
232.1,257.1,7.0710678118654755,0.66,0.66,1,0,30
232.1,258.1,11.180339887498949,0.66,0.33,0,0,30
232.1,259.1,15.811388300841896,0.33,0,0,0,30
232.1,277.1,18.027756377319946,0.33,0,0,0,30
232.1,278.1,14.142135623730951,0.33,0.33,0,0,30
232.1,279.1,11.180339887498949,0.66,0.33,0,0,30
232.1,280.1,10.0,0.66,0.33,0,0,30
232.1,281.1,11.180339887498949,0.66,0.33,0,0,30
232.1,282.1,14.142135623730951,0.33,0.33,0,0,30
232.1,283.1,18.027756377319946,0.33,0,0,0,30
232.1,302.1,18.027756377319946,0.33,0,0,0,30
232.1,303.1,15.811388300841896,0.33,0,0,0,30
232.1,304.1,15.0,0.33,0.33,0,0,30
232.1,305.1,15.811388300841896,0.33,0,0,0,30
232.1,306.1,18.027756377319946,0.33,0,0,0,30
232.1,328.1,20.0,0.33,0,0,0,30
233.1,137.1,20.0,0.33,0,0,0,30
233.1,159.1,18.027756377319946,0.33,0,0,0,30
233.1,160.1,15.811388300841896,0.33,0,0,0,30
233.1,161.1,15.0,0.33,0.33,0,0,30
233.1,162.1,15.811388300841896,0.33,0,0,0,30
233.1,163.1,18.027756377319946,0.33,0,0,0,30
233.1,182.1,18.027756377319946,0.33,0,0,0,30
233.1,183.1,14.142135623730951,0.33,0.33,0,0,30
233.1,184.1,11.180339887498949,0.66,0.33,0,0,30
233.1,185.1,10.0,0.66,0.33,0,0,30
233.1,186.1,11.180339887498949,0.66,0.33,0,0,30
233.1,187.1,14.142135623730951,0.33,0.33,0,0,30
233.1,188.1,18.027756377319946,0.33,0,0,0,30
233.1,206.1,15.811388300841896,0.33,0,0,0,30
233.1,207.1,11.180339887498949,0.66,0.33,0,0,30
233.1,208.1,7.0710678118654755,0.66,0.66,1,0,30
233.1,209.1,5.0,0.99,0.66,1,0,30
233.1,210.1,7.0710678118654755,0.66,0.66,1,0,30
233.1,211.1,11.180339887498949,0.66,0.33,0,0,30
233.1,212.1,15.811388300841896,0.33,0,0,0,30
233.1,229.1,20.0,0.33,0,0,0,30
233.1,230.1,15.0,0.33,0.33,0,0,30
233.1,231.1,10.0,0.66,0.33,0,0,30
233.1,232.1,5.0,0.99,0.66,1,0,30
233.1,234.1,5.0,0.99,0.66,1,0,30
233.1,235.1,10.0,0.66,0.33,0,0,30
233.1,236.1,15.0,0.33,0.33,0,0,30
233.1,237.1,20.0,0.33,0,0,0,30
233.1,254.1,15.811388300841896,0.33,0,0,0,30
233.1,255.1,11.180339887498949,0.66,0.33,0,0,30
233.1,256.1,7.0710678118654755,0.66,0.66,1,0,30
233.1,257.1,5.0,0.99,0.66,1,0,30
233.1,258.1,7.0710678118654755,0.66,0.66,1,0,30
233.1,259.1,11.180339887498949,0.66,0.33,0,0,30
233.1,260.1,15.811388300841896,0.33,0,0,0,30
233.1,278.1,18.027756377319946,0.33,0,0,0,30
233.1,279.1,14.142135623730951,0.33,0.33,0,0,30
233.1,280.1,11.180339887498949,0.66,0.33,0,0,30
233.1,281.1,10.0,0.66,0.33,0,0,30
233.1,282.1,11.180339887498949,0.66,0.33,0,0,30
233.1,283.1,14.142135623730951,0.33,0.33,0,0,30
233.1,284.1,18.027756377319946,0.33,0,0,0,30
233.1,303.1,18.027756377319946,0.33,0,0,0,30
233.1,304.1,15.811388300841896,0.33,0,0,0,30
233.1,305.1,15.0,0.33,0.33,0,0,30
233.1,306.1,15.811388300841896,0.33,0,0,0,30
233.1,307.1,18.027756377319946,0.33,0,0,0,30
233.1,329.1,20.0,0.33,0,0,0,30
234.1,138.1,20.0,0.33,0,0,0,30
234.1,160.1,18.027756377319946,0.33,0,0,0,30
234.1,161.1,15.811388300841896,0.33,0,0,0,30
234.1,162.1,15.0,0.33,0.33,0,0,30
234.1,163.1,15.811388300841896,0.33,0,0,0,30
234.1,164.1,18.027756377319946,0.33,0,0,0,30
234.1,183.1,18.027756377319946,0.33,0,0,0,30
234.1,184.1,14.142135623730951,0.33,0.33,0,0,30
234.1,185.1,11.180339887498949,0.66,0.33,0,0,30
234.1,186.1,10.0,0.66,0.33,0,0,30
234.1,187.1,11.180339887498949,0.66,0.33,0,0,30
234.1,188.1,14.142135623730951,0.33,0.33,0,0,30
234.1,189.1,18.027756377319946,0.33,0,0,0,30
234.1,207.1,15.811388300841896,0.33,0,0,0,30
234.1,208.1,11.180339887498949,0.66,0.33,0,0,30
234.1,209.1,7.0710678118654755,0.66,0.66,1,0,30
234.1,210.1,5.0,0.99,0.66,1,0,30
234.1,211.1,7.0710678118654755,0.66,0.66,1,0,30
234.1,212.1,11.180339887498949,0.66,0.33,0,0,30
234.1,213.1,15.811388300841896,0.33,0,0,0,30
234.1,230.1,20.0,0.33,0,0,0,30
234.1,231.1,15.0,0.33,0.33,0,0,30
234.1,232.1,10.0,0.66,0.33,0,0,30
234.1,233.1,5.0,0.99,0.66,1,0,30
234.1,235.1,5.0,0.99,0.66,1,0,30
234.1,236.1,10.0,0.66,0.33,0,0,30
234.1,237.1,15.0,0.33,0.33,0,0,30
234.1,238.1,20.0,0.33,0,0,0,30
234.1,255.1,15.811388300841896,0.33,0,0,0,30
234.1,256.1,11.180339887498949,0.66,0.33,0,0,30
234.1,257.1,7.0710678118654755,0.66,0.66,1,0,30
234.1,258.1,5.0,0.99,0.66,1,0,30
234.1,259.1,7.0710678118654755,0.66,0.66,1,0,30
234.1,260.1,11.180339887498949,0.66,0.33,0,0,30
234.1,261.1,15.811388300841896,0.33,0,0,0,30
234.1,279.1,18.027756377319946,0.33,0,0,0,30
234.1,280.1,14.142135623730951,0.33,0.33,0,0,30
234.1,281.1,11.180339887498949,0.66,0.33,0,0,30
234.1,282.1,10.0,0.66,0.33,0,0,30
234.1,283.1,11.180339887498949,0.66,0.33,0,0,30
234.1,284.1,14.142135623730951,0.33,0.33,0,0,30
234.1,285.1,18.027756377319946,0.33,0,0,0,30
234.1,304.1,18.027756377319946,0.33,0,0,0,30
234.1,305.1,15.811388300841896,0.33,0,0,0,30
234.1,306.1,15.0,0.33,0.33,0,0,30
234.1,307.1,15.811388300841896,0.33,0,0,0,30
234.1,308.1,18.027756377319946,0.33,0,0,0,30
234.1,330.1,20.0,0.33,0,0,0,30
235.1,139.1,20.0,0.33,0,0,0,30
235.1,161.1,18.027756377319946,0.33,0,0,0,30
235.1,162.1,15.811388300841896,0.33,0,0,0,30
235.1,163.1,15.0,0.33,0.33,0,0,30
235.1,164.1,15.811388300841896,0.33,0,0,0,30
235.1,165.1,18.027756377319946,0.33,0,0,0,30
235.1,184.1,18.027756377319946,0.33,0,0,0,30
235.1,185.1,14.142135623730951,0.33,0.33,0,0,30
235.1,186.1,11.180339887498949,0.66,0.33,0,0,30
235.1,187.1,10.0,0.66,0.33,0,0,30
235.1,188.1,11.180339887498949,0.66,0.33,0,0,30
235.1,189.1,14.142135623730951,0.33,0.33,0,0,30
235.1,190.1,18.027756377319946,0.33,0,0,0,30
235.1,208.1,15.811388300841896,0.33,0,0,0,30
235.1,209.1,11.180339887498949,0.66,0.33,0,0,30
235.1,210.1,7.0710678118654755,0.66,0.66,1,0,30
235.1,211.1,5.0,0.99,0.66,1,0,30
235.1,212.1,7.0710678118654755,0.66,0.66,1,0,30
235.1,213.1,11.180339887498949,0.66,0.33,0,0,30
235.1,214.1,15.811388300841896,0.33,0,0,0,30
235.1,231.1,20.0,0.33,0,0,0,30
235.1,232.1,15.0,0.33,0.33,0,0,30
235.1,233.1,10.0,0.66,0.33,0,0,30
235.1,234.1,5.0,0.99,0.66,1,0,30
235.1,236.1,5.0,0.99,0.66,1,0,30
235.1,237.1,10.0,0.66,0.33,0,0,30
235.1,238.1,15.0,0.33,0.33,0,0,30
235.1,239.1,20.0,0.33,0,0,0,30
235.1,256.1,15.811388300841896,0.33,0,0,0,30
235.1,257.1,11.180339887498949,0.66,0.33,0,0,30
235.1,258.1,7.0710678118654755,0.66,0.66,1,0,30
235.1,259.1,5.0,0.99,0.66,1,0,30
235.1,260.1,7.0710678118654755,0.66,0.66,1,0,30
235.1,261.1,11.180339887498949,0.66,0.33,0,0,30
235.1,262.1,15.811388300841896,0.33,0,0,0,30
235.1,280.1,18.027756377319946,0.33,0,0,0,30
235.1,281.1,14.142135623730951,0.33,0.33,0,0,30
235.1,282.1,11.180339887498949,0.66,0.33,0,0,30
235.1,283.1,10.0,0.66,0.33,0,0,30
235.1,284.1,11.180339887498949,0.66,0.33,0,0,30
235.1,285.1,14.142135623730951,0.33,0.33,0,0,30
235.1,286.1,18.027756377319946,0.33,0,0,0,30
235.1,305.1,18.027756377319946,0.33,0,0,0,30
235.1,306.1,15.811388300841896,0.33,0,0,0,30
235.1,307.1,15.0,0.33,0.33,0,0,30
235.1,308.1,15.811388300841896,0.33,0,0,0,30
235.1,309.1,18.027756377319946,0.33,0,0,0,30
235.1,331.1,20.0,0.33,0,0,0,30
236.1,140.1,20.0,0.33,0,0,0,30
236.1,162.1,18.027756377319946,0.33,0,0,0,30
236.1,163.1,15.811388300841896,0.33,0,0,0,30
236.1,164.1,15.0,0.33,0.33,0,0,30
236.1,165.1,15.811388300841896,0.33,0,0,0,30
236.1,166.1,18.027756377319946,0.33,0,0,0,30
236.1,185.1,18.027756377319946,0.33,0,0,0,30
236.1,186.1,14.142135623730951,0.33,0.33,0,0,30
236.1,187.1,11.180339887498949,0.66,0.33,0,0,30
236.1,188.1,10.0,0.66,0.33,0,0,30
236.1,189.1,11.180339887498949,0.66,0.33,0,0,30
236.1,190.1,14.142135623730951,0.33,0.33,0,0,30
236.1,191.1,18.027756377319946,0.33,0,0,0,30
236.1,209.1,15.811388300841896,0.33,0,0,0,30
236.1,210.1,11.180339887498949,0.66,0.33,0,0,30
236.1,211.1,7.0710678118654755,0.66,0.66,1,0,30
236.1,212.1,5.0,0.99,0.66,1,0,30
236.1,213.1,7.0710678118654755,0.66,0.66,1,0,30
236.1,214.1,11.180339887498949,0.66,0.33,0,0,30
236.1,215.1,15.811388300841896,0.33,0,0,0,30
236.1,232.1,20.0,0.33,0,0,0,30
236.1,233.1,15.0,0.33,0.33,0,0,30
236.1,234.1,10.0,0.66,0.33,0,0,30
236.1,235.1,5.0,0.99,0.66,1,0,30
236.1,237.1,5.0,0.99,0.66,1,0,30
236.1,238.1,10.0,0.66,0.33,0,0,30
236.1,239.1,15.0,0.33,0.33,0,0,30
236.1,240.1,20.0,0.33,0,0,0,30
236.1,257.1,15.811388300841896,0.33,0,0,0,30
236.1,258.1,11.180339887498949,0.66,0.33,0,0,30
236.1,259.1,7.0710678118654755,0.66,0.66,1,0,30
236.1,260.1,5.0,0.99,0.66,1,0,30
236.1,261.1,7.0710678118654755,0.66,0.66,1,0,30
236.1,262.1,11.180339887498949,0.66,0.33,0,0,30
236.1,263.1,15.811388300841896,0.33,0,0,0,30
236.1,281.1,18.027756377319946,0.33,0,0,0,30
236.1,282.1,14.142135623730951,0.33,0.33,0,0,30
236.1,283.1,11.180339887498949,0.66,0.33,0,0,30
236.1,284.1,10.0,0.66,0.33,0,0,30
236.1,285.1,11.180339887498949,0.66,0.33,0,0,30
236.1,286.1,14.142135623730951,0.33,0.33,0,0,30
236.1,287.1,18.027756377319946,0.33,0,0,0,30
236.1,306.1,18.027756377319946,0.33,0,0,0,30
236.1,307.1,15.811388300841896,0.33,0,0,0,30
236.1,308.1,15.0,0.33,0.33,0,0,30
236.1,309.1,15.811388300841896,0.33,0,0,0,30
236.1,310.1,18.027756377319946,0.33,0,0,0,30
236.1,332.1,20.0,0.33,0,0,0,30
237.1,141.1,20.0,0.33,0,0,0,30
237.1,163.1,18.027756377319946,0.33,0,0,0,30
237.1,164.1,15.811388300841896,0.33,0,0,0,30
237.1,165.1,15.0,0.33,0.33,0,0,30
237.1,166.1,15.811388300841896,0.33,0,0,0,30
237.1,167.1,18.027756377319946,0.33,0,0,0,30
237.1,186.1,18.027756377319946,0.33,0,0,0,30
237.1,187.1,14.142135623730951,0.33,0.33,0,0,30
237.1,188.1,11.180339887498949,0.66,0.33,0,0,30
237.1,189.1,10.0,0.66,0.33,0,0,30
237.1,190.1,11.180339887498949,0.66,0.33,0,0,30
237.1,191.1,14.142135623730951,0.33,0.33,0,0,30
237.1,192.1,18.027756377319946,0.33,0,0,0,30
237.1,210.1,15.811388300841896,0.33,0,0,0,30
237.1,211.1,11.180339887498949,0.66,0.33,0,0,30
237.1,212.1,7.0710678118654755,0.66,0.66,1,0,30
237.1,213.1,5.0,0.99,0.66,1,0,30
237.1,214.1,7.0710678118654755,0.66,0.66,1,0,30
237.1,215.1,11.180339887498949,0.66,0.33,0,0,30
237.1,216.1,15.811388300841896,0.33,0,0,0,30
237.1,233.1,20.0,0.33,0,0,0,30
237.1,234.1,15.0,0.33,0.33,0,0,30
237.1,235.1,10.0,0.66,0.33,0,0,30
237.1,236.1,5.0,0.99,0.66,1,0,30
237.1,238.1,5.0,0.99,0.66,1,0,30
237.1,239.1,10.0,0.66,0.33,0,0,30
237.1,240.1,15.0,0.33,0.33,0,0,30
237.1,258.1,15.811388300841896,0.33,0,0,0,30
237.1,259.1,11.180339887498949,0.66,0.33,0,0,30
237.1,260.1,7.0710678118654755,0.66,0.66,1,0,30
237.1,261.1,5.0,0.99,0.66,1,0,30
237.1,262.1,7.0710678118654755,0.66,0.66,1,0,30
237.1,263.1,11.180339887498949,0.66,0.33,0,0,30
237.1,264.1,15.811388300841896,0.33,0,0,0,30
237.1,282.1,18.027756377319946,0.33,0,0,0,30
237.1,283.1,14.142135623730951,0.33,0.33,0,0,30
237.1,284.1,11.180339887498949,0.66,0.33,0,0,30
237.1,285.1,10.0,0.66,0.33,0,0,30
237.1,286.1,11.180339887498949,0.66,0.33,0,0,30
237.1,287.1,14.142135623730951,0.33,0.33,0,0,30
237.1,288.1,18.027756377319946,0.33,0,0,0,30
237.1,307.1,18.027756377319946,0.33,0,0,0,30
237.1,308.1,15.811388300841896,0.33,0,0,0,30
237.1,309.1,15.0,0.33,0.33,0,0,30
237.1,310.1,15.811388300841896,0.33,0,0,0,30
237.1,311.1,18.027756377319946,0.33,0,0,0,30
237.1,333.1,20.0,0.33,0,0,0,30
238.1,142.1,20.0,0.33,0,0,0,30
238.1,164.1,18.027756377319946,0.33,0,0,0,30
238.1,165.1,15.811388300841896,0.33,0,0,0,30
238.1,166.1,15.0,0.33,0.33,0,0,30
238.1,167.1,15.811388300841896,0.33,0,0,0,30
238.1,168.1,18.027756377319946,0.33,0,0,0,30
238.1,187.1,18.027756377319946,0.33,0,0,0,30
238.1,188.1,14.142135623730951,0.33,0.33,0,0,30
238.1,189.1,11.180339887498949,0.66,0.33,0,0,30
238.1,190.1,10.0,0.66,0.33,0,0,30
238.1,191.1,11.180339887498949,0.66,0.33,0,0,30
238.1,192.1,14.142135623730951,0.33,0.33,0,0,30
238.1,211.1,15.811388300841896,0.33,0,0,0,30
238.1,212.1,11.180339887498949,0.66,0.33,0,0,30
238.1,213.1,7.0710678118654755,0.66,0.66,1,0,30
238.1,214.1,5.0,0.99,0.66,1,0,30
238.1,215.1,7.0710678118654755,0.66,0.66,1,0,30
238.1,216.1,11.180339887498949,0.66,0.33,0,0,30
238.1,234.1,20.0,0.33,0,0,0,30
238.1,235.1,15.0,0.33,0.33,0,0,30
238.1,236.1,10.0,0.66,0.33,0,0,30
238.1,237.1,5.0,0.99,0.66,1,0,30
238.1,239.1,5.0,0.99,0.66,1,0,30
238.1,240.1,10.0,0.66,0.33,0,0,30
238.1,259.1,15.811388300841896,0.33,0,0,0,30
238.1,260.1,11.180339887498949,0.66,0.33,0,0,30
238.1,261.1,7.0710678118654755,0.66,0.66,1,0,30
238.1,262.1,5.0,0.99,0.66,1,0,30
238.1,263.1,7.0710678118654755,0.66,0.66,1,0,30
238.1,264.1,11.180339887498949,0.66,0.33,0,0,30
238.1,283.1,18.027756377319946,0.33,0,0,0,30
238.1,284.1,14.142135623730951,0.33,0.33,0,0,30
